X,GENEID,Alignment.x,Rank.x,baseMean.x,Alignment.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,num.trans,Description,Gene_name,Somatic_recombination_before_transcription,Variant_Alleles,Dfam_conserved,Dfam_simple
3164,ENSG00000127124,STAR,481,38.59363938,HISAT2,501,36.40840393,4.03949832,-20,491,NA,,,,,,
3165,ENSG00000258829,STAR,534,14.30800609,HISAT2,514,14.05767327,3.060435284,20,524,NA,,,,,,
3166,ENSG00000285933,STAR,535,15.62603258,HISAT2,515,14.54766183,3.13113095,20,525,NA,,,,,,
3167,ENSG00000148482,STAR,613,1310.862992,HISAT2,633,1264.101708,7.571944107,-20,623,NA,,,,,,
3168,ENSG00000183662,STAR,632,79.61269915,HISAT2,612,77.96019979,4.775695768,20,622,NA,,,,,,
3169,ENSG00000162772,STAR,663,176.6281483,HISAT2,683,170.2492956,5.567400532,-20,673,NA,,,,,,
3170,ENSG00000246250,STAR,757,661.7200277,HISAT2,777,640.0148395,6.889313721,-20,767,NA,,,,,,
3171,ENSG00000220773,STAR,825,86.79261237,HISAT2,845,81.56784487,4.848716458,-20,835,1,,,,,,
3172,ENSG00000136492,STAR,833,125.4354855,HISAT2,853,123.678754,5.232577391,-20,843,6,,,,,,
3173,ENSG00000096968,STAR,861,1015.212509,HISAT2,881,991.6339967,7.32054649,-20,871,NA,,,,,,
3174,ENSG00000122986,STAR,872,57.47821765,HISAT2,892,55.7207574,4.44662683,-20,882,NA,,,,,,
3175,ENSG00000120129,STAR,885,229.8819278,HISAT2,905,223.2306329,5.833339609,-20,895,1,,,,,,
3176,ENSG00000287215,STAR,907,110.2445104,HISAT2,887,108.6803646,5.103425287,20,897,NA,,,,,,
3177,ENSG00000204767,STAR,927,60.50820829,HISAT2,907,59.60944873,4.503280669,20,917,2,,,,,,
3178,ENSG00000119699,STAR,974,533.4808647,HISAT2,994,508.9934738,6.669469665,-20,984,7,,,,,,
3179,ENSG00000278023,STAR,990,71.1543189,HISAT2,1010,68.21261839,4.656439447,-20,1000,28,,,,,,
3180,ENSG00000074219,STAR,1222,38.54344196,HISAT2,1202,34.81018369,4.024432229,20,1212,NA,,,,,,
3181,ENSG00000148848,STAR,1279,1013.801302,HISAT2,1259,986.2922713,7.317841319,20,1269,NA,,,,,,
3182,ENSG00000101773,STAR,1325,7636.893217,HISAT2,1345,7403.168762,9.335957318,-20,1335,NA,,,,,,
3183,ENSG00000187733,STAR,1372,176.9879551,HISAT2,1392,149.9822055,5.52934598,-20,1382,1,,,,,,
3184,ENSG00000099219,STAR,1416,597.7037229,HISAT2,1436,574.5589677,6.785568669,-20,1426,NA,,,,,,
3185,ENSG00000163171,STAR,1487,720.7198787,HISAT2,1467,702.2697534,6.977145843,20,1477,6,,,,,,
3186,ENSG00000066468,STAR,1499,5371.249618,HISAT2,1479,5202.639373,8.983762092,20,1489,NA,,,,,,
3187,ENSG00000124743,STAR,1523,533.5625358,HISAT2,1503,524.0704338,6.679093722,20,1513,2,,,,,,
3188,ENSG00000204789,STAR,1544,1120.430947,HISAT2,1524,1102.157792,7.421482595,20,1534,NA,,,,,,
3189,ENSG00000154127,STAR,1553,113.7125684,HISAT2,1533,110.2670771,5.128987691,20,1543,NA,,,,,,
3190,ENSG00000286951,STAR,1649,99.69334806,HISAT2,1629,96.98085044,4.998453215,20,1639,NA,,,,,,
3191,ENSG00000280000,STAR,1710,168.2249555,HISAT2,1730,161.1783506,5.516706155,-20,1720,NA,,,,,,
3192,ENSG00000166821,STAR,1735,550.6985388,HISAT2,1715,538.6638706,6.709341503,20,1725,5,,,,,,
3193,ENSG00000225303,STAR,1770,102.4361516,HISAT2,1790,99.68829246,5.025722887,-20,1780,NA,,,,,,
3194,ENSG00000152128,STAR,1977,106.4606481,HISAT2,1957,101.7506529,5.058383484,20,1967,NA,,,,,,
3195,ENSG00000067248,STAR,1981,2612.236243,HISAT2,1961,2511.590627,8.260501015,20,1971,NA,,,,,,
3196,ENSG00000153237,STAR,2006,767.8770997,HISAT2,2026,721.8916817,7.028930723,-20,2016,NA,,,,,,
3197,ENSG00000115310,STAR,2109,13138.08295,HISAT2,2089,12124.03121,9.862670691,20,2099,NA,,,,,,
3198,ENSG00000074935,STAR,2367,2700.565279,HISAT2,2347,2624.768117,8.297281745,20,2357,NA,,,,,,
3199,ENSG00000163032,STAR,2490,183.1316294,HISAT2,2470,175.7657924,5.602172419,20,2480,NA,,,,,,
3200,ENSG00000127152,STAR,2510,276.5673063,HISAT2,2490,268.1736132,6.017751286,20,2500,NA,,,,,,
3201,ENSG00000155438,STAR,2548,2062.622615,HISAT2,2568,1959.326691,8.020364472,-20,2558,NA,,,,,,
3202,ENSG00000109846,STAR,2559,6156.056215,HISAT2,2579,5794.072337,9.110861678,-20,2569,21,,,,,,
3203,ENSG00000160352,STAR,2711,645.1483686,HISAT2,2691,592.4420026,6.847335592,20,2701,NA,,,,,,
3204,ENSG00000170667,STAR,2898,287.4658078,HISAT2,2918,257.4438344,6.031136421,-20,2908,NA,,,,,,
3205,ENSG00000100714,STAR,2935,1936.723855,HISAT2,2955,1840.315155,7.957485901,-20,2945,NA,,,,,,
3206,ENSG00000136149,STAR,3217,3712.570858,HISAT2,3237,3035.364783,8.562214978,-20,3227,1,,,,,,
3207,ENSG00000255135,STAR,3237,485.5960039,HISAT2,3217,452.906427,6.568147035,20,3227,NA,,,,,,
3208,ENSG00000099139,STAR,3283,400.773189,HISAT2,3263,382.1515311,6.383251458,20,3273,NA,,,,,,
3209,ENSG00000239900,STAR,3361,369.129736,HISAT2,3341,346.0291982,6.295532267,20,3351,NA,,,,,,
3210,ENSG00000152932,STAR,3694,1185.073147,HISAT2,3674,1141.77702,7.470771939,20,3684,4,,,,,,
3211,ENSG00000234287,STAR,3827,4846.121555,HISAT2,3847,4202.224499,8.846098845,-20,3837,NA,,,,,,
3212,ENSG00000188991,STAR,18,9.79344646,HISAT2,37,9.332624156,2.671369518,-19,27.5,1,,,,,,
3213,ENSG00000253658,STAR,91,29.29295736,HISAT2,110,28.11504434,3.769317765,-19,100.5,NA,,,,,,
3214,ENSG00000246430,STAR,156,62.67254107,HISAT2,175,60.81741539,4.533472754,-19,165.5,NA,,,,,,
3215,ENSG00000047365,STAR,180,66.89422786,HISAT2,199,64.50686728,4.596610269,-19,189.5,NA,,,,,,
3216,ENSG00000163191,STAR,238,553.0674305,HISAT2,257,520.9472014,6.701396363,-19,247.5,2,,,,,,
3217,ENSG00000253236,STAR,323,8.975181911,HISAT2,304,8.86020409,2.595648954,19,313.5,NA,,,,,,
3218,ENSG00000116285,STAR,378,1904.695386,HISAT2,397,1855.40007,7.948878071,-19,387.5,NA,,,,,,
3219,ENSG00000147481,STAR,440,1521.519071,HISAT2,459,1452.15514,7.717616765,-19,449.5,NA,,,,,,
3220,ENSG00000131979,STAR,454,32.49821621,HISAT2,473,31.12483678,3.872463435,-19,463.5,NA,,,,,,
3221,ENSG00000277749,STAR,543,21.92470069,HISAT2,524,20.57508312,3.472346575,19,533.5,NA,,,,,,
3222,ENSG00000175832,STAR,712,75.51963172,HISAT2,693,71.67858971,4.712758557,19,702.5,NA,,,,,,
3223,ENSG00000185760,STAR,772,53.16616599,HISAT2,753,52.33201021,4.373643735,19,762.5,NA,,,,,,
3224,ENSG00000164236,STAR,831,91.93391182,HISAT2,812,89.54345564,4.917829999,19,821.5,NA,,,,,,
3225,ENSG00000074410,STAR,910,2691.483916,HISAT2,929,2611.781826,8.293393132,-19,919.5,NA,,,,,,
3226,ENSG00000155090,STAR,957,3463.814871,HISAT2,976,3368.434708,8.546369828,-19,966.5,NA,,,,,,
3227,ENSG00000271945,STAR,968,27.13148828,HISAT2,987,26.42309741,3.697418814,-19,977.5,NA,,,,,,
3228,ENSG00000135378,STAR,999,71.00643824,HISAT2,980,69.04941452,4.659006127,19,989.5,1,,,,,,
3229,ENSG00000153291,STAR,1116,998.8428153,HISAT2,1135,964.4549203,7.300520264,-19,1125.5,NA,,,,,,
3230,ENSG00000206538,STAR,1127,143.1519683,HISAT2,1146,140.1191974,5.362284945,-19,1136.5,4,,,,,,
3231,ENSG00000066322,STAR,1174,476.7049786,HISAT2,1193,456.2360129,6.557946686,-19,1183.5,NA,,,,,,
3232,ENSG00000233061,STAR,1243,43.72395323,HISAT2,1224,41.90457159,4.169393886,19,1233.5,NA,,,,,,
3233,ENSG00000131724,STAR,1280,1113.465972,HISAT2,1299,1078.084495,7.410049546,-19,1289.5,NA,,,,,,
3234,ENSG00000275443,STAR,1354,43.12859401,HISAT2,1335,41.40155129,4.156213424,19,1344.5,NA,,,,,,
3235,ENSG00000270882,STAR,1397,124.3048809,HISAT2,1378,119.5483451,5.215365303,19,1387.5,4,,,,,,
3236,ENSG00000155511,STAR,1562,165.1780188,HISAT2,1581,159.6241489,5.501217774,-19,1571.5,NA,,,,,,
3237,ENSG00000151491,STAR,1746,819.8634452,HISAT2,1727,791.7084022,7.103089837,19,1736.5,NA,,,,,,
3238,ENSG00000162704,STAR,1787,1436.582221,HISAT2,1768,1395.707758,7.665957769,19,1777.5,NA,,,,,,
3239,ENSG00000064393,STAR,1803,2601.128896,HISAT2,1784,2525.114281,8.259376939,19,1793.5,NA,,,,,,
3240,ENSG00000247271,STAR,1820,815.7645108,HISAT2,1839,771.6197798,7.091387976,-19,1829.5,NA,,,,,,
3241,ENSG00000115970,STAR,2018,3345.417135,HISAT2,2037,3221.312184,8.508369018,-19,2027.5,NA,,,,,,
3242,ENSG00000204176,STAR,2039,115.6494991,HISAT2,2058,103.6704907,5.120892269,-19,2048.5,NA,,,,,,
3243,ENSG00000132603,STAR,2104,1063.871949,HISAT2,2123,1027.910508,7.363803992,-19,2113.5,NA,,,,,,
3244,ENSG00000137872,STAR,2139,534.0393999,HISAT2,2120,518.7995335,6.676376872,19,2129.5,NA,,,,,,
3245,ENSG00000138769,STAR,2203,1516.840004,HISAT2,2184,1470.399127,7.719591559,19,2193.5,NA,,,,,,
3246,ENSG00000174469,STAR,2208,12486.55014,HISAT2,2189,12089.91982,9.827227808,19,2198.5,5,,,,,,
3247,ENSG00000135333,STAR,2338,397.9491551,HISAT2,2357,391.7100445,6.386549597,-19,2347.5,NA,,,,,,
3248,ENSG00000196305,STAR,2388,13782.28302,HISAT2,2369,13225.98015,9.923058442,19,2378.5,NA,,,,,,
3249,ENSG00000109472,STAR,2391,1445.4048,HISAT2,2410,1390.947111,7.66897147,-19,2400.5,NA,,,,,,
3250,ENSG00000145779,STAR,2410,2490.02135,HISAT2,2391,2425.289834,8.216808452,19,2400.5,7,,,,,,
3251,ENSG00000230002,STAR,2564,136.203968,HISAT2,2583,132.478824,5.310460242,-19,2573.5,NA,,,,,,
3252,ENSG00000128656,STAR,2693,1263.68323,HISAT2,2712,1201.650131,7.530752649,-19,2702.5,NA,,,,,,
3253,ENSG00000117616,STAR,2739,760.8768564,HISAT2,2758,735.3921888,7.028709238,-19,2748.5,NA,,,,,,
3254,ENSG00000197381,STAR,2777,177.7503879,HISAT2,2796,170.001178,5.571206728,-19,2786.5,NA,,,,,,
3255,ENSG00000109452,STAR,2778,503.8428709,HISAT2,2797,490.5617481,6.618904183,-19,2787.5,NA,,,,,,
3256,ENSG00000183579,STAR,2986,804.3370427,HISAT2,2967,769.9021144,7.081110172,19,2976.5,NA,,,,,,
3257,ENSG00000196812,STAR,3099,248.2693171,HISAT2,3118,237.8357379,5.905871762,-19,3108.5,1,,,,,,
3258,ENSG00000244879,STAR,3193,1055.633638,HISAT2,3212,982.6963407,7.344061091,-19,3202.5,NA,,,,,,
3259,ENSG00000149177,STAR,3387,412.7448458,HISAT2,3368,396.9018988,6.415417358,19,3377.5,NA,,,,,,
3260,ENSG00000125450,STAR,3734,1257.119443,HISAT2,3715,1210.788755,7.52968237,19,3724.5,NA,,,,,,
3261,ENSG00000156253,STAR,3861,990.5592653,HISAT2,3842,959.7427067,7.293310575,19,3851.5,7,,,,,,
3262,ENSG00000197249,STAR,63,23.45306525,HISAT2,81,22.17751209,3.542170801,-18,72,14,,,,,,
3263,ENSG00000236495,STAR,68,9.80159852,HISAT2,86,9.306422772,2.671027225,-18,77,NA,,,,,,
3264,ENSG00000180914,STAR,84,123.4323488,HISAT2,102,117.7529724,5.205702144,-18,93,NA,,,,,,
3265,ENSG00000264230,STAR,139,8.11352421,HISAT2,121,7.668335911,2.480538135,18,130,6,,,,,,
3266,ENSG00000099860,STAR,304,42.94373903,HISAT2,322,40.16039228,4.143514578,-18,313,7,,,,,,
3267,ENSG00000284716,STAR,317,8.976079438,HISAT2,299,7.948182904,2.561108984,18,308,NA,,,,,,
3268,ENSG00000163531,STAR,357,336.6841134,HISAT2,375,325.6411066,6.213616941,-18,366,NA,,,,,,
3269,ENSG00000188039,STAR,401,672.3126154,HISAT2,419,638.6737603,6.899369714,-18,410,NA,,,,,,
3270,ENSG00000095303,STAR,446,53.82788173,HISAT2,464,52.73105715,4.384441346,-18,455,NA,,,,,,
3271,ENSG00000125266,STAR,520,377.8057635,HISAT2,538,370.4339038,6.333319974,-18,529,2,,,,,,
3272,ENSG00000164929,STAR,607,69.37098808,HISAT2,589,67.57474004,4.636265265,18,598,NA,,,,,,
3273,ENSG00000124813,STAR,650,167.4015243,HISAT2,668,164.0180394,5.51910031,-18,659,NA,,,,,,
3274,ENSG00000230448,STAR,669,157.9554675,HISAT2,651,144.78952,5.439600879,18,660,NA,,,,,,
3275,ENSG00000204262,STAR,675,153.3253755,HISAT2,657,149.452593,5.429572235,18,666,NA,,,,,,
3276,ENSG00000166401,STAR,710,495.4656457,HISAT2,728,483.6082367,6.602953855,-18,719,NA,,,,,,
3277,ENSG00000018625,STAR,751,273.8369887,HISAT2,769,263.6265898,6.005491418,-18,760,NA,,,,,,
3278,ENSG00000107984,STAR,777,39.09337558,HISAT2,759,37.99919632,4.062044723,18,768,NA,,,,,,
3279,ENSG00000119514,STAR,800,128.2828091,HISAT2,818,123.3395599,5.24677451,-18,809,4,,,,,,
3280,ENSG00000165923,STAR,805,78.8189523,HISAT2,787,76.13005993,4.761181838,18,796,14,,,,,,
3281,ENSG00000138744,STAR,824,157.3490579,HISAT2,842,148.4205415,5.44483612,-18,833,NA,,,,,,
3282,ENSG00000023445,STAR,947,50.65816454,HISAT2,965,50.14473593,4.327181415,-18,956,NA,,,,,,
3283,ENSG00000163376,STAR,995,211.7397936,HISAT2,1013,209.0351371,5.756556319,-18,1004,NA,,,,,,
3284,ENSG00000115009,STAR,1036,470.4108306,HISAT2,1018,458.7597493,6.550781298,18,1027,NA,,,,,,
3285,ENSG00000142197,STAR,1051,111.9126186,HISAT2,1033,106.8946105,5.108124455,18,1042,NA,,,,,,
3286,ENSG00000145358,STAR,1168,1000.754445,HISAT2,1186,971.4715729,7.304173071,-18,1177,3,,,,,,
3287,ENSG00000213366,STAR,1227,1313.29121,HISAT2,1245,1252.927299,7.570316883,-18,1236,NA,,,,,,
3288,ENSG00000130940,STAR,1267,60.6538411,HISAT2,1285,54.84351732,4.478195534,-18,1276,NA,,,,,,
3289,ENSG00000084112,STAR,1572,613.83399,HISAT2,1554,600.0559169,6.817679519,18,1563,NA,,,,,,
3290,ENSG00000166025,STAR,1676,697.648673,HISAT2,1694,680.5029903,6.944954882,-18,1685,NA,,,,,,
3291,ENSG00000198729,STAR,1763,139.6662754,HISAT2,1745,135.4634399,5.33463963,18,1754,1,,,,,,
3292,ENSG00000169288,STAR,1821,854.1408767,HISAT2,1803,815.3260346,7.140297638,18,1812,NA,,,,,,
3293,ENSG00000232086,STAR,1875,56.60202616,HISAT2,1857,56.54670494,4.441184047,18,1866,NA,,,,,,
3294,ENSG00000109680,STAR,1951,1261.0107,HISAT2,1969,1213.191982,7.532413046,-18,1960,NA,,,,,,
3295,ENSG00000118515,STAR,2061,4984.760569,HISAT2,2043,4837.056147,8.909679592,18,2052,NA,,,,,,
3296,ENSG00000099810,STAR,2090,1378.465947,HISAT2,2072,1340.675033,7.625011225,18,2081,NA,,,,,,
3297,ENSG00000173145,STAR,2116,2039.703485,HISAT2,2098,1982.732393,8.016670866,18,2107,NA,,,,,,
3298,ENSG00000113657,STAR,2176,1261.70969,HISAT2,2194,1224.707169,7.535864227,-18,2185,NA,,,,,,
3299,ENSG00000161203,STAR,2284,2655.823717,HISAT2,2266,2466.935659,8.265982298,18,2275,NA,,,,,,
3300,ENSG00000158186,STAR,2317,198.8251918,HISAT2,2299,191.9194713,5.686246031,18,2308,NA,,,,,,
3301,ENSG00000151726,STAR,2373,711.2272057,HISAT2,2355,689.0044865,6.961987228,18,2364,NA,,,,,,
3302,ENSG00000163637,STAR,2390,2144.310346,HISAT2,2372,2097.702382,8.068766782,18,2381,NA,,,,,,
3303,ENSG00000050426,STAR,2500,670.969773,HISAT2,2482,646.9438074,6.902181451,18,2491,NA,,,,,,
3304,ENSG00000065308,STAR,2788,737.939413,HISAT2,2770,706.6036039,6.995071057,18,2779,1,,,,,,
3305,ENSG00000157680,STAR,2837,246.9905395,HISAT2,2855,236.4826878,5.900532449,-18,2846,NA,,,,,,
3306,ENSG00000118402,STAR,2941,407.7710798,HISAT2,2923,399.9265648,6.409737882,18,2932,1,,,,,,
3307,ENSG00000177119,STAR,2952,1956.76731,HISAT2,2934,1907.757073,7.976130276,18,2943,NA,,,,,,
3308,ENSG00000139350,STAR,3364,2432.350977,HISAT2,3346,2361.29179,8.192292865,18,3355,NA,,,,,,
3309,ENSG00000049167,STAR,3800,1034.892348,HISAT2,3782,996.3366997,7.335021472,18,3791,NA,,,,,,
3310,ENSG00000113600,STAR,77,7.509963234,HISAT2,94,7.163932337,2.406217763,-17,85.5,NA,,,,,,
3311,ENSG00000285041,STAR,125,11.77893342,HISAT2,108,11.85682738,2.873979644,17,116.5,NA,,,,,,
3312,ENSG00000166535,STAR,225,30.96537993,HISAT2,242,29.39410936,3.82127596,-17,233.5,NA,,,,,,
3313,ENSG00000123612,STAR,229,241.4491467,HISAT2,246,233.5232098,5.881121505,-17,237.5,NA,,,,,,
3314,ENSG00000157654,STAR,482,112.9352666,HISAT2,499,109.9456048,5.123416621,-17,490.5,NA,,,,,,
3315,ENSG00000263501,STAR,583,16.91341984,HISAT2,566,16.45769878,3.224550463,17,574.5,NA,,,,,,
3316,ENSG00000269378,STAR,649,1346.99766,HISAT2,632,1008.632646,7.523650927,17,640.5,NA,,,,,,
3317,ENSG00000118263,STAR,659,774.0869984,HISAT2,676,746.8014505,7.045330244,-17,667.5,NA,,,,,,
3318,ENSG00000144655,STAR,728,94.39517738,HISAT2,745,89.91273887,4.936999854,-17,736.5,NA,,,,,,
3319,ENSG00000133216,STAR,891,119.737733,HISAT2,908,113.3798184,5.172910833,-17,899.5,NA,,,,,,
3320,ENSG00000248629,STAR,1005,22.85220131,HISAT2,1022,22.93673115,3.535744792,-17,1013.5,NA,,,,,,
3321,ENSG00000234350,STAR,1046,126.22754,HISAT2,1029,117.9895983,5.221556937,17,1037.5,NA,,,,,,
3322,ENSG00000197748,STAR,1082,2000.293061,HISAT2,1065,1943.268971,7.996966027,17,1073.5,NA,,,,,,
3323,ENSG00000176170,STAR,1090,36.28745719,HISAT2,1107,35.26353113,3.987487052,-17,1098.5,NA,,,,,,
3324,ENSG00000163328,STAR,1161,2073.252878,HISAT2,1144,1973.775753,8.026216192,17,1152.5,NA,,,,,,
3325,ENSG00000124406,STAR,1297,488.2856393,HISAT2,1314,481.1700237,6.591496283,-17,1305.5,NA,,,,,,
3326,ENSG00000118985,STAR,1457,439.1288843,HISAT2,1474,422.2071125,6.4773299,-17,1465.5,NA,,,,,,
3327,ENSG00000244055,STAR,1592,944.9476595,HISAT2,1609,915.3285718,7.246091453,-17,1600.5,NA,,,,,,
3328,ENSG00000111879,STAR,1663,723.0393468,HISAT2,1646,703.7725718,6.980006759,17,1654.5,NA,,,,,,
3329,ENSG00000237686,STAR,1711,121.0814989,HISAT2,1728,112.3751923,5.177668889,-17,1719.5,NA,,,,,,
3330,ENSG00000164181,STAR,1713,303.3991636,HISAT2,1696,295.4269221,6.11171703,17,1704.5,NA,,,,,,
3331,ENSG00000174946,STAR,1748,188.5102094,HISAT2,1765,185.0263104,5.638437814,-17,1756.5,3,,,,,,
3332,ENSG00000136068,STAR,1777,1211.707083,HISAT2,1760,1161.933207,7.491463464,17,1768.5,NA,,,,,,
3333,ENSG00000073008,STAR,1841,168.5407618,HISAT2,1824,159.5770213,5.514755577,17,1832.5,NA,,,,,,
3334,ENSG00000154553,STAR,1924,1286.069313,HISAT2,1907,1231.775269,7.550638608,17,1915.5,NA,,,,,,
3335,ENSG00000174808,STAR,2001,836.4145612,HISAT2,1984,813.527757,7.125426637,17,1992.5,NA,,,,,,
3336,ENSG00000155542,STAR,2049,101.8395546,HISAT2,2032,99.48247713,5.021118771,17,2040.5,NA,,,,,,
3337,ENSG00000240591,STAR,2123,72.95207892,HISAT2,2106,72.13197602,4.69151362,17,2114.5,NA,,,,,,
3338,ENSG00000076554,STAR,2227,357.9866299,HISAT2,2210,352.8651192,6.28118053,17,2218.5,NA,,,,,,
3339,ENSG00000185585,STAR,2351,358.024803,HISAT2,2334,347.3987676,6.276124909,17,2342.5,NA,,,,,,
3340,ENSG00000158470,STAR,2406,242.6811142,HISAT2,2389,227.8637542,5.876651136,17,2397.5,1,,,,,,
3341,ENSG00000006459,STAR,2535,390.3374763,HISAT2,2552,383.4163109,6.36654885,-17,2543.5,NA,,,,,,
3342,ENSG00000124942,STAR,2555,1296.441561,HISAT2,2572,1242.511959,7.558880548,-17,2563.5,NA,,,,,,
3343,ENSG00000245067,STAR,2687,174.6888684,HISAT2,2704,168.836479,5.55724152,-17,2695.5,NA,,,,,,
3344,ENSG00000167858,STAR,2756,1949.02796,HISAT2,2739,1880.329828,7.96873246,17,2747.5,NA,,,,,,
3345,ENSG00000172869,STAR,2819,2928.802812,HISAT2,2802,2862.265624,8.380212571,17,2810.5,NA,,,,,,
3346,ENSG00000137168,STAR,2846,1173.771683,HISAT2,2863,1132.144003,7.461550552,-17,2854.5,2,,,,,,
3347,ENSG00000160209,STAR,3385,276.3077736,HISAT2,3402,261.4453186,6.008887956,-17,3393.5,NA,,,,,,
3348,ENSG00000186326,STAR,67,11.18271638,HISAT2,83,10.58374736,2.801819197,-16,75,1,,,,,,
3349,ENSG00000277893,STAR,69,9.369696467,HISAT2,85,8.940262396,2.627550498,-16,77,1,,,,,,
3350,ENSG00000267327,STAR,92,8.374669816,HISAT2,76,8.475060595,2.534664608,16,84,NA,,,,,,
3351,ENSG00000174500,STAR,120,29.48226055,HISAT2,136,29.21886086,3.786271351,-16,128,7,,,,,,
3352,ENSG00000153246,STAR,177,28.37235732,HISAT2,161,28.07010783,3.74732314,16,169,NA,,,,,,
3353,ENSG00000135046,STAR,185,12947.81757,HISAT2,201,12579.21643,9.86461292,-16,193,NA,,,,,,
3354,ENSG00000065618,STAR,275,114.7934145,HISAT2,291,108.9780302,5.131568501,-16,283,NA,,,,,,
3355,ENSG00000170775,STAR,301,21.04514608,HISAT2,317,20.52786555,3.443908115,-16,309,1,,,,,,
3356,ENSG00000205002,STAR,325,11.97207514,HISAT2,309,9.594905052,2.81956341,16,317,2,,,,,,
3357,ENSG00000134321,STAR,515,168.6262113,HISAT2,531,162.5798966,5.5211255,-16,523,NA,,,,,,
3358,ENSG00000042980,STAR,625,443.8572258,HISAT2,641,425.0120194,6.486714348,-16,633,NA,,,,,,
3359,ENSG00000164342,STAR,697,27.3200578,HISAT2,713,27.08567894,3.710222494,-16,705,NA,,,,,,
3360,ENSG00000235385,STAR,746,1223.109433,HISAT2,762,1189.236909,7.505342587,-16,754,NA,,,,,,
3361,ENSG00000006747,STAR,787,1183.317583,HISAT2,803,1131.932121,7.466961636,-16,795,NA,,,,,,
3362,ENSG00000176406,STAR,813,262.8812334,HISAT2,797,255.6293788,5.967929566,16,805,NA,,,,,,
3363,ENSG00000164949,STAR,818,1225.762634,HISAT2,834,1195.808565,7.508604543,-16,826,5,,,,,,
3364,ENSG00000129116,STAR,863,7073.836944,HISAT2,879,6887.009731,9.260780775,-16,871,NA,,,,,,
3365,ENSG00000150995,STAR,912,1316.069364,HISAT2,928,1258.16309,7.573094842,-16,920,NA,,,,,,
3366,ENSG00000150401,STAR,932,992.7693401,HISAT2,948,944.4892827,7.289620065,-16,940,NA,,,,,,
3367,ENSG00000250790,STAR,1031,114.1285948,HISAT2,1015,110.8216529,5.133085473,16,1023,NA,,,,,,
3368,ENSG00000180287,STAR,1095,111.0849273,HISAT2,1079,109.0786295,5.10972162,16,1087,NA,,,,,,
3369,ENSG00000164188,STAR,1152,108.7107732,HISAT2,1168,105.2715448,5.083554509,-16,1160,4,,,,,,
3370,ENSG00000144452,STAR,1157,43.92220996,HISAT2,1173,42.28959789,4.175417645,-16,1165,NA,,,,,,
3371,ENSG00000273771,STAR,1197,298.6305179,HISAT2,1213,291.4656058,6.096642518,-16,1205,NA,,,,,,
3372,ENSG00000164128,STAR,1486,360.6289768,HISAT2,1502,349.4379336,6.282916897,-16,1494,7,,,,,,
3373,ENSG00000255248,STAR,1497,3648.596602,HISAT2,1481,3512.551755,8.595056137,16,1489,NA,,,,,,
3374,ENSG00000130449,STAR,1607,552.8741974,HISAT2,1623,534.1855275,6.709264048,-16,1615,1,,,,,,
3375,ENSG00000157193,STAR,1626,2952.52511,HISAT2,1610,2851.572412,8.384418385,16,1618,NA,,,,,,
3376,ENSG00000169989,STAR,1632,528.8959832,HISAT2,1616,520.2826031,6.670813575,16,1624,1,,,,,,
3377,ENSG00000120437,STAR,1652,2056.260276,HISAT2,1668,1967.538661,8.019622533,-16,1660,3,,,,,,
3378,ENSG00000072832,STAR,1653,310.4723992,HISAT2,1669,297.1281576,6.12912968,-16,1661,NA,,,,,,
3379,ENSG00000021826,STAR,1696,393.8318681,HISAT2,1680,380.9399885,6.370417737,16,1688,NA,,,,,,
3380,ENSG00000071054,STAR,1700,1164.884136,HISAT2,1684,1121.894813,7.453464267,16,1692,NA,,,,,,
3381,ENSG00000164879,STAR,1728,161.4963489,HISAT2,1712,160.3510863,5.487580988,16,1720,3,,,,,,
3382,ENSG00000102024,STAR,2151,34395.82137,HISAT2,2135,33509.89727,10.84253283,16,2143,NA,,,,,,
3383,ENSG00000261366,STAR,2243,112.1514111,HISAT2,2227,108.5714776,5.11461776,16,2235,NA,,,,,,
3384,ENSG00000140105,STAR,2382,4693.996295,HISAT2,2366,4475.606283,8.843874717,16,2374,NA,,,,,,
3385,ENSG00000283355,STAR,2462,131.0812073,HISAT2,2446,124.0729609,5.263299784,16,2454,NA,,,,,,
3386,ENSG00000174136,STAR,2643,157.3762323,HISAT2,2627,153.42782,5.455706265,16,2635,NA,,,,,,
3387,ENSG00000165323,STAR,2670,340.391546,HISAT2,2654,330.1867657,6.225518224,16,2662,NA,,,,,,
3388,ENSG00000138107,STAR,2915,852.5159593,HISAT2,2899,818.5488337,7.140286925,16,2907,NA,,,,,,
3389,ENSG00000100376,STAR,3039,250.1870038,HISAT2,3023,237.1354257,5.910131698,16,3031,NA,,,,,,
3390,ENSG00000011426,STAR,3063,814.0659597,HISAT2,3079,789.1759783,7.09726258,-16,3071,NA,,,,,,
3391,ENSG00000119705,STAR,3108,4660.470653,HISAT2,3124,3964.682162,8.801290607,-16,3116,NA,,,,,,
3392,ENSG00000242086,STAR,3209,926.5100771,HISAT2,3193,845.7325755,7.207397813,16,3201,NA,,,,,,
3393,ENSG00000075223,STAR,59,1679.449854,HISAT2,74,1607.790691,7.817361801,-15,66.5,NA,,,,,,
3394,ENSG00000147883,STAR,60,223.3811357,HISAT2,75,218.2387537,5.806641402,-15,67.5,NA,,,,,,
